"Miltank","https://static.wikia.nocookie.net/espokemon/images/b/b9/Miltank.png/revision/latest/scale-to-width-down/260?cb=20140211193038","Tipo normal","","Sebo","Intrépido","Miltank es un Pokémon de tipo normal introducido en la segunda generación. Está inspirado en una vaca, y siempre es hembra. Además es la contraparte de Tauros, que siempre es macho."
"Mime Jr.","https://static.wikia.nocookie.net/espokemon/images/b/b1/Mime_Jr..png/revision/latest/scale-to-width-down/260?cb=20080911163718","Tipo psíquico","Tipo hada","Insonorizar","Filtro","Mime Jr. es un Pokémon de tipo psíquico/hada1 introducido en la cuarta generación. Es la preevolución de Mr. Mime, una cría Pokémon, la contraparte de Bonsly y un Pokémon adelantado."
"Mimikyu","https://static.wikia.nocookie.net/espokemon/images/4/41/Mimikyu.png/revision/latest/scale-to-width-down/350?cb=20160720213413","Tipo fantasma","Tipo hada","Disfraz","","Mimikyu es un Pokémon de tipo fantasma/hada introducido en la séptima generación."
"Minccino","https://static.wikia.nocookie.net/espokemon/images/7/75/Minccino.png/revision/latest/scale-to-width-down/350?cb=20151017103348","Tipo normal","","Gran encanto","Experto","Su nombre en inglés viene de mink (""visón"", en referencia a su piel) y chino (un tipo de tela de algodón)."
"Minior","https://static.wikia.nocookie.net/espokemon/images/b/bb/Minior.png/revision/latest/scale-to-width-down/350?cb=20160801151943","Tipo roca","Tipo volador","Escudo limitado","","Minior es un Pokémon de tipo roca/volador introducido en la séptima generación."
"Minun","https://static.wikia.nocookie.net/espokemon/images/f/f5/Minun.png/revision/latest/scale-to-width-down/260?cb=20080910095847","Tipo eléctrico","","Menos","","Minun es un Pokémon de tipo eléctrico introducido en la tercera generación."
"Misdreavus","https://static.wikia.nocookie.net/espokemon/images/6/6c/Misdreavus.png/revision/latest/scale-to-width-down/260?cb=20140208131927","Tipo fantasma","","Levitación","","Este Pokémon está basado en una Banshee, de ahí su aspecto femenino y su asociación a los gritos. A este Pokémon fantasmagórico le gusta asustar a los niños que van solos por la noche, aunque sólo lo hace por diversión propia, normalmente usa como arma sus gritos, que a su vez es lo que más los caracteriza. Las perlas de su cuello son su fuente de poder, si alguna se cayera, la fuerza de Misdreavus se debilitaría, por eso cuando le atacan las cuida con gran esmero para que no las dañen. Misdreavus es un Pokémon muy solitario, por lo que normalmente se le puede encontrar en casas abandonadas y cementerios. Para agarrar objetos usa dos mechones de su cabello como manos."
"Mismagius","https://static.wikia.nocookie.net/espokemon/images/2/25/Mismagius.png/revision/latest/scale-to-width-down/260?cb=20090919121323","Tipo fantasma","","Levitación","","Mismagius es un Pokémon de tipo fantasma introducido en la cuarta generación. Es la evolución de Misdreavus y la contraparte de Honchkrow."
"Moltres","https://static.wikia.nocookie.net/espokemon/images/0/01/Moltres.png/revision/latest/scale-to-width-down/350?cb=20160316201747","Tipo fuego","Tipo volador","Presión","","Moltres es un Pokémon legendario de tipo fuego/volador introducido en la primera generación. Es la tercera de las tres aves legendarias de Kanto junto a Zapdos y Articuno. En Pokémon Platino, Pokémon X y Pokémon Y es un Pokémon errante."
"Moltres de Galar","https://static.wikia.nocookie.net/espokemon/images/6/6d/Moltres_de_Galar.png/revision/latest/scale-to-width-down/350?cb=20210828153404","Tipo siniestro","Tipo volador","Cólera","","Su nombre deriva de molten (derretido) y el número en español tres. En japonés su nombre es una romanización del inglés fire (fuego)."
"Monferno","https://static.wikia.nocookie.net/espokemon/images/6/64/Monferno.png/revision/latest/scale-to-width-down/260?cb=20080715115118","Tipo fuego","Tipo lucha","Mar llamas","","Monferno es un Pokémon de tipo fuego/lucha introducido en la cuarta generación. Es la evolución de Chimchar, uno de los Pokémon iniciales de Sinnoh."
"Morelull","https://static.wikia.nocookie.net/espokemon/images/e/e6/Morelull.png/revision/latest/scale-to-width-down/350?cb=20160815213722","Tipo planta","Tipo hada","Iluminación","Efecto espora","Morelull está basado en un hongo hongo bioluminiscente y en los anillos de hadas, que son círculos formados por hongos que se decía que eran puertas a reinos mágicos."
"Morgrem","https://static.wikia.nocookie.net/espokemon/images/c/c2/Morgrem.png/revision/latest/scale-to-width-down/350?cb=20200728203641","Tipo siniestro","Tipo hada","Bromista","Cacheo","Morgrem es un Pokémon bípedo violeta, cuya mitad inferior es verde. Tiene el pelo largo de color púrpura que le cubre el ojo izquierdo. Morgrem también tiene una nariz larga y orejas largas."
"Morpeko","https://static.wikia.nocookie.net/espokemon/images/e/e4/Formas_de_Morpeko.png/revision/latest/scale-to-width-down/350?cb=20190808012703","Tipo eléctrico","Tipo siniestro","Mutapetito","","Su nombre en todos los idiomas proviene de una combinación de las palabras japonesas モルモット morumotto (cobaya o conejillo de indias) y 腹ペコ harapeko (hambriento)."
"Mothim","https://static.wikia.nocookie.net/espokemon/images/b/bd/Mothim.png/revision/latest/scale-to-width-down/260?cb=20080715140134","Tipo bicho","Tipo volador","Enjambre","","Mothim es un Pokémon de tipo bicho/volador introducido en la cuarta generación. Es la evolución de Burmy solamente si es macho."
"Mr. Mime","https://static.wikia.nocookie.net/espokemon/images/4/4f/Mr._Mime.png/revision/latest/scale-to-width-down/260?cb=20080909112846","Tipo psíquico","Tipo hada","Insonorizar","Filtro","Mr. Mime4 es un Pokémon de tipo psíquico/hada2 introducido en la primera generación. A partir de la cuarta generación cuenta con una preevolución, Mime Jr., que además es su cría Pokémon. En la sexta generación se le agregó el tipo hada."
"Mr. Mime de Galar","https://static.wikia.nocookie.net/espokemon/images/3/30/Mr._Mime_de_Galar.png/revision/latest/scale-to-width-down/350?cb=20200910104950","Tipo hielo","Tipo psíquico","Espíritu vital","","Su nombre inglés son dos palabras, Mr., abreviación de mister (señor) y mime (mimo, por su inspiración en los mimos), por lo que su nombre puede interpretarse como Señor Mimo."
"Mr. Rime","https://static.wikia.nocookie.net/espokemon/images/a/a5/Mr._Rime.png/revision/latest/scale-to-width-down/350?cb=20200226170021","Tipo hielo","Tipo psíquico","Tumbos","","Está basado en Charlot, personaje del director, actor y guionista inglés Charles Chaplin. De dicho personaje toma sus vestiduras, desde el traje hasta sus zapatos grandes, bombín y bastón."
"Mudbray","https://static.wikia.nocookie.net/espokemon/images/0/09/Mudbray.png/revision/latest/scale-to-width-down/350?cb=20160801162549","Tipo tierra","","Ritmo propio","Firmeza","Antes era posible encontrar a Mudbray en cualquier lugar del mundo, pero el número de ejemplares disminuyó drásticamente y ahora es una especie protegida. Se dice que, hoy en día, Alola es el único lugar del mundo en el que se puede encontrar a este Pokémon en estado salvaje."
"Mudkip","https://static.wikia.nocookie.net/espokemon/images/a/ae/Mudkip.png/revision/latest/scale-to-width-down/260?cb=20140612152830","Tipo agua","","Torrente","","Mudkip es un Pokémon tipo agua introducido en la tercera generación. Es uno de los Pokémon iniciales que los nuevos entrenadores de la región de Hoenn pueden escoger al iniciar su aventura Pokémon, junto con Treecko y Torchic."
"Mudsdale","https://static.wikia.nocookie.net/espokemon/images/5/5b/Mudsdale.png/revision/latest/scale-to-width-down/350?cb=20160720222759","Tipo tierra","","Ritmo propio","Firmeza","Mudsdale es un Pokémon de tipo tierra introducido en la séptima generación."
"Muk","https://static.wikia.nocookie.net/espokemon/images/8/8e/Muk.png/revision/latest/scale-to-width-down/350?cb=20161104015531","Tipo veneno","","Hedor","Viscosidad","Muk es un Pokémon artificial de tipo veneno introducido en la primera generación, también a partir de la séptima generación posee una forma regional de tipo veneno/siniestro. Es la evolución de Grimer."
"Muk de Alola","https://static.wikia.nocookie.net/espokemon/images/1/19/Muk_de_Alola.png/revision/latest/scale-to-width-down/350?cb=20161014152803","Tipo veneno","Tipo siniestro","Toque tóxico","Gula","Muk de Alola es un Pokémon artificial de tipo veneno/siniestro introducido en la séptima generación. Es la evolución del Grimer de Alola y la forma regional de Alola de Muk."
"Munchlax","https://static.wikia.nocookie.net/espokemon/images/8/8e/Munchlax.png/revision/latest/scale-to-width-down/350?cb=20160510005053","Tipo normal","","Recogida","Sebo","Munchlax, al igual que Snorlax, se dedica a comer y a dormir, aunque es algo más activo que su evolución. Puede deberse a que es mas pequeño y que se puede aburrir todo el día durmiendo. A Munchlax le encanta comer toda clase de alimentos. Este Pokémon no aparenta su peso, ya que para su pequeño tamaño llega a alcanzar más de 100 kg. Es un Pokémon muy lento, pero si ve algo comestible, irá a por lo que sea rápidamente."
"Munna","https://static.wikia.nocookie.net/espokemon/images/9/94/Munna.png/revision/latest/scale-to-width-down/350?cb=20171126160510","Tipo psíquico","","Alerta","Sincronía","Munna es un Pokémon tipo psíquico introducido en la quinta generación."
"Murkrow","https://static.wikia.nocookie.net/espokemon/images/5/5c/Murkrow.png/revision/latest/scale-to-width-down/260?cb=20140208131829","Tipo siniestro","Tipo volador","Insomnio","Afortunado","Murkrow es un Pokémon de tipo siniestro/volador introducido en la segunda generación. Es la contraparte de Misdreavus."
"Musharna","https://static.wikia.nocookie.net/espokemon/images/b/b7/Musharna.png/revision/latest/scale-to-width-down/260?cb=20110312194751","Tipo psíquico","","Alerta","Sincronía","Musharna es un Pokémon tipo psíquico introducido en la quinta generación. Es la evolución de Munna."
"Naganadel","https://static.wikia.nocookie.net/espokemon/images/8/86/Naganadel.png/revision/latest/scale-to-width-down/350?cb=20171228210954","Tipo veneno","Tipo dragón","Ultraimpulso","","Naganadel viene de Nāga (serpiente de la mitología hinduísta) y de Nadel (aguja en alemán)."
"Natu","https://static.wikia.nocookie.net/espokemon/images/6/69/Natu.png/revision/latest/scale-to-width-down/260?cb=20140206223856","Tipo psíquico","Tipo volador","Madrugar","Sincronía","Natu es un Pokémon de tipo psíquico/volador introducido en la segunda generación."
"Necrozma","https://static.wikia.nocookie.net/espokemon/images/7/77/Necrozma.png/revision/latest/scale-to-width-down/350?cb=20161114210617","Tipo psíquico","","Armadura prisma","","Su nombre en todos los idiomas proviene del griego nekros (muerto), del japonés 黒 kuro (negro) y del griego ""prisma""."
"Nickit","https://static.wikia.nocookie.net/espokemon/images/0/01/Nickit.png/revision/latest/scale-to-width-down/350?cb=20200129220516","Tipo siniestro","","Fuga","Liviano","Está basado en un zorro común (Vulpes vulpes)."
"Nidoking","https://static.wikia.nocookie.net/espokemon/images/7/76/Nidoking.png/revision/latest/scale-to-width-down/260?cb=20080909113658","Tipo veneno","Tipo tierra","Punto tóxico","Rivalidad","Nidoking es un Pokémon de tipo veneno/tierra introducido en la primera generación. Es la evolución de Nidorino, y la contraparte de Nidoqueen."
"Nidoqueen","https://static.wikia.nocookie.net/espokemon/images/4/43/Nidoqueen.png/revision/latest/scale-to-width-down/260?cb=20080909113708","Tipo veneno","Tipo tierra","Punto tóxico","Rivalidad","Nidoqueen es un Pokémon de tipo veneno/tierra introducido en la primera generación. Es la evolución de Nidorina y contraparte de Nidoking."
"Nidoran♀","https://static.wikia.nocookie.net/espokemon/images/c/c8/Nidoran%E2%99%80.png/revision/latest/scale-to-width-down/260?cb=20080909113724","Tipo veneno","","Punto tóxico","Rivalidad","Nidoran♀ es un Pokémon de tipo veneno introducido en la primera generación. Es la contraparte femenina de Nidoran♂."
"Nidoran♂","https://static.wikia.nocookie.net/espokemon/images/6/60/Nidoran%E2%99%82.png/revision/latest/scale-to-width-down/260?cb=20080909113731","Tipo veneno","","Punto tóxico","Rivalidad","Nidoran♂ es un Pokémon de tipo veneno introducido en la primera generación. Es la contraparte masculina de Nidoran♀."
"Nidorina","https://static.wikia.nocookie.net/espokemon/images/3/31/Nidorina.png/revision/latest/scale-to-width-down/260?cb=20080909113735","Tipo veneno","","Punto tóxico","Rivalidad","Nidorina es un Pokémon de tipo veneno introducido en la primera generación. Es la forma evolucionada de Nidoran♀ y la contraparte femenina de Nidorino."
"Nidorino","https://static.wikia.nocookie.net/espokemon/images/7/7a/Nidorino.png/revision/latest/scale-to-width-down/260?cb=20080909113745","Tipo veneno","","Punto tóxico","Rivalidad","Nidorino es un Pokémon de tipo veneno introducido en la primera generación. Es la evolución de Nidoran♂ y contraparte de Nidorina."
"Nihilego","https://static.wikia.nocookie.net/espokemon/images/a/af/Nihilego.png/revision/latest/scale-to-width-down/350?cb=20161118170402","Tipo roca","Tipo veneno","Ultraimpulso","","Nihilego está basado en una medusa, concretamente en una medusa común. Al fusionarse con Samina, tiene un ligero parecido a una medusa inmortal, la cual es capaz de volver a una forma joven cuando alcanza una edad avanzada."
"Nincada","https://static.wikia.nocookie.net/espokemon/images/8/8e/Nincada.png/revision/latest/scale-to-width-down/260?cb=20080910095857","Tipo bicho","Tipo tierra","Ojocompuesto","","Nincada es un Pokémon de tipo bicho/tierra introducido en la tercera generación."
"Ninetales","https://static.wikia.nocookie.net/espokemon/images/9/98/Ninetales.png/revision/latest/scale-to-width-down/260?cb=20080909113835","Tipo fuego","","Absorbe fuego","","Ninetales es un Pokémon muy parecido a un zorro albino, su pelaje es de color dorado y las puntas de sus colas de un color amarillo mostaza o naranja, que al paso de los años va cambiando de color."
"Ninetales de Alola","https://static.wikia.nocookie.net/espokemon/images/e/e6/Ninetales_de_Alola.png/revision/latest/scale-to-width-down/350?cb=20160801134625","Tipo hielo","Tipo hada","Manto níveo","","Ninetales de Alola es un Pokémon de tipo hielo/hada introducido en la séptima generación. Es la forma regional de Alola de Ninetales."
"Ninjask","https://static.wikia.nocookie.net/espokemon/images/d/d1/Ninjask.png/revision/latest/scale-to-width-down/260?cb=20080910095956","Tipo bicho","Tipo volador","Impulso","","Su nombre proviene de las palabras ninja y mask (máscara en inglés)."
"Noctowl","https://static.wikia.nocookie.net/espokemon/images/3/37/Noctowl.png/revision/latest/scale-to-width-down/260?cb=20140206195703","Tipo normal","Tipo volador","Insomnio","Vista lince","Noctowl es un Pokémon de tipo normal/volador introducido en la segunda generación, es la evolución de Hoothoot."
"Noibat","https://static.wikia.nocookie.net/espokemon/images/e/e1/Noibat.png/revision/latest/scale-to-width-down/260?cb=20131117123154","Tipo volador","Tipo dragón","Cacheo","Allanamiento","Noibat es un Pokémon de tipo volador/dragón introducido en la sexta generación."
"Noivern","https://static.wikia.nocookie.net/espokemon/images/b/b3/Noivern.png/revision/latest/scale-to-width-down/350?cb=20160309224301","Tipo volador","Tipo dragón","Cacheo","Allanamiento","Noivern es un Pokémon de tipo volador/dragón introducido en la sexta generación. Es la evolución de Noibat. Es un Pokémon adelantado."
"Nosepass","https://static.wikia.nocookie.net/espokemon/images/5/52/Nosepass.png/revision/latest/scale-to-width-down/260?cb=20080910100238","Tipo roca","","Imán","Robustez","Nosepass es un Pokémon de tipo roca introducido en la tercera generación."
"Numel","https://static.wikia.nocookie.net/espokemon/images/1/10/Numel.png/revision/latest/scale-to-width-down/260?cb=20080910100013","Tipo fuego","Tipo tierra","Despiste","Simple","Numel es un Pokémon de tipo fuego/tierra introducido en la tercera generación."
"Nuzleaf","https://static.wikia.nocookie.net/espokemon/images/4/4b/Nuzleaf.png/revision/latest/scale-to-width-down/260?cb=20080910100003","Tipo planta","Tipo siniestro","Clorofila","Madrugar","Nuzleaf es un Pokémon de tipo planta/siniestro introducido en la tercera generación. Es la evolución de Seedot y contraparte de Lombre."
"Obstagoon","https://static.wikia.nocookie.net/espokemon/images/4/4a/Obstagoon.png/revision/latest/scale-to-width-down/350?cb=20190807161732","Tipo siniestro","Tipo normal","Audaz","Agallas","Posiblemente, su nombre proviene de las palabras obstacle (obstáculo), raccoon (mapache) y goon (matón)."
"Octillery","https://static.wikia.nocookie.net/espokemon/images/7/7a/Octillery.png/revision/latest/scale-to-width-down/260?cb=20140209171936","Tipo agua","","Ventosas","Francotirador","Octillery es un Pokémon de tipo agua introducido en la segunda generación. Es la evolución de Remoraid. Destaca su drástico cambio de forma al evolucionar."
"Oddish","https://static.wikia.nocookie.net/espokemon/images/d/d9/Oddish.png/revision/latest/scale-to-width-down/260?cb=20080909113841","Tipo planta","Tipo veneno","Clorofila","","Oddish es un Pokémon de tipo planta/veneno introducido en la primera generación. Es la contraparte de Bellsprout."
"Omanyte","https://static.wikia.nocookie.net/espokemon/images/a/a4/Omanyte.png/revision/latest/scale-to-width-down/260?cb=20080909113856","Tipo roca","Tipo agua","Nado rápido","Caparazón","Omanyte es un Pokémon fósil de tipo roca/agua introducido en la primera generación que se considera extinto. Es la contraparte de Kabuto."
"Omastar","https://static.wikia.nocookie.net/espokemon/images/9/97/Omastar.png/revision/latest/scale-to-width-down/260?cb=20080909113905","Tipo roca","Tipo agua","Nado rápido","Caparazón","Omastar es un Pokémon de tipo roca/agua, introducido en la primera generación. Es la evolución de Omanyte y contraparte de Kabutops. Es un Pokémon fósil."
"Onix","https://static.wikia.nocookie.net/espokemon/images/b/b2/Onix.png/revision/latest/scale-to-width-down/337?cb=20141214194849","Tipo roca","Tipo tierra","Cabeza roca","Robustez","Onix es un Pokémon de tipo roca/tierra introducido en la primera generación."
"Oranguru","https://static.wikia.nocookie.net/espokemon/images/0/07/Oranguru.png/revision/latest/scale-to-width-down/350?cb=20160920133218","Tipo normal","Tipo psíquico","Foco interno","Telepatía","Oranguru es un Pokémon de tipo normal/psíquico introducido en la séptima generación."
"Orbeetle","https://static.wikia.nocookie.net/espokemon/images/6/6f/Orbeetle.png/revision/latest/scale-to-width-down/350?cb=20200204184416","Tipo bicho","Tipo psíquico","Enjambre","Cacheo","Orbeetle es un Pokémon parecido a un escarabajo con una cabeza grande que se asemeja al cuerpo de una mariquita y un OVNI, así como a ciertos tipos de Gundams. La cáscara es roja con siete manchas negras y una parte inferior negra. Su rostro es blanco y negro con antena amarilla que se asemeja a cejas y ojos azules con anillos blancos. Su cuerpo real es mucho más pequeño. Es principalmente negro con extremidades delgadas y patas amarillas afiladas. Sus brazos tienen dos garras y sus pies son puntiagudos."
"Oricorio","https://static.wikia.nocookie.net/espokemon/images/5/56/Oricorio.png/revision/latest/scale-to-width-down/350?cb=20160801153730","Tipo eléctrico","Tipo volador","Pareja de baile","","Oricorio es un Pokémon cuyo tipo primario depende de las flores de las que liba el néctar y de tipo volador introducido en la séptima generación."
"Oshawott","https://static.wikia.nocookie.net/espokemon/images/e/e1/Oshawott.png/revision/latest/scale-to-width-down/260?cb=20120519045734","Tipo agua","","Torrente","","Oshawott es un Pokémon de tipo agua introducido en la quinta generación. Es uno de los tres iniciales de la región Teselia, junto a Snivy y Tepig."
"Pachirisu","https://static.wikia.nocookie.net/espokemon/images/f/f9/Pachirisu.png/revision/latest/scale-to-width-down/260?cb=20080715140139","Tipo eléctrico","","Fuga","Recogida","Pachirisu es un Pokémon de tipo eléctrico introducido en la cuarta generación."
"Palkia","https://static.wikia.nocookie.net/espokemon/images/4/4f/Palkia.png/revision/latest/scale-to-width-down/350?cb=20150621182652","Tipo agua","Tipo dragón","Presión","","Palkia es un Pokémon legendario de tipo agua/dragón introducido en la cuarta generación. Se dice que controla y protege el espacio. Es la contraparte de Dialga, su eterno rival. Es la mascota de Pokémon Perla. Forma parte del trío dragón."
"Palossand","https://static.wikia.nocookie.net/espokemon/images/c/c9/Palossand.png/revision/latest/scale-to-width-down/350?cb=20160819170157","Tipo fantasma","Tipo tierra","Hidrorrefuerzo","","Palossand puede hacerse con el control de humanos adultos y manipularlos para que moldeen su cuerpo en forma de castillo de arena, lo que le proporciona camuflaje y también mejora su defensa. Si pierde parte de la arena que forma su cuerpo, puede recuperarla por sí mismo, a diferencia de Sandygast. Se dice que la pala de su cabeza podría funcionar a modo de radar, pues gira cuando está buscando presas."
"Palpitoad","https://static.wikia.nocookie.net/espokemon/images/4/44/Palpitoad.png/revision/latest/scale-to-width-down/260?cb=20110111023116","Tipo agua","Tipo tierra","Nado rápido","Hidratación","Palpitoad es un Pokémon de tipo agua/tierra introducido en la quinta generación. Es la forma evolucionada de Tympole."
"Pancham","https://static.wikia.nocookie.net/espokemon/images/c/c9/Pancham.png/revision/latest/scale-to-width-down/260?cb=20130514150949","Tipo lucha","","Rompemoldes","Puño férreo","Pancham es un Pokémon de tipo lucha introducido en la sexta generación."
"Pangoro","https://static.wikia.nocookie.net/espokemon/images/f/f2/Pangoro.png/revision/latest/scale-to-width-down/350?cb=20160128014209","Tipo lucha","Tipo siniestro","Puño férreo","Rompemoldes","Pangoro es un Pokémon de tipo lucha/siniestro introducido en la sexta generación. Es la evolución de Pancham."
"Panpour","https://static.wikia.nocookie.net/espokemon/images/f/f2/Panpour.png/revision/latest/scale-to-width-down/260?cb=20100916020243","Tipo agua","","Gula","","Panpour es un Pokémon de tipo agua introducido en la quinta generación. Forma parte del Trío de monos junto con Pansear y Pansage."
"Pansage","https://static.wikia.nocookie.net/espokemon/images/7/7c/Pansage.png/revision/latest/scale-to-width-down/260?cb=20100912221145","Tipo planta","","Gula","","Pansage es un Pokémon de tipo planta introducido en la quinta generación. Forma parte del Trío de monos, junto con Pansear y Panpour."
"Pansear","https://static.wikia.nocookie.net/espokemon/images/0/0b/Pansear.png/revision/latest/scale-to-width-down/260?cb=20100916020207","Tipo fuego","","Gula","","Pansear es un Pokémon de tipo fuego introducido en la quinta generación. Forma parte del Trío de monos junto con Pansage y Panpour."
"Paras","https://static.wikia.nocookie.net/espokemon/images/e/ee/Paras.png/revision/latest/scale-to-width-down/260?cb=20080909113930","Tipo bicho","Tipo planta","Efect. espora","Piel seca","Paras es un Pokémon de tipo bicho/planta introducido en la primera generación."
"Parasect","https://static.wikia.nocookie.net/espokemon/images/6/62/Parasect.png/revision/latest/scale-to-width-down/260?cb=20080909113938","Tipo bicho","Tipo planta","Efec. espora","Piel seca","Su nombre proviene de parásito (en referencia al hongo parásito de su espalda) y de la palabra inglesa insect (insecto)."
"Passimian","https://static.wikia.nocookie.net/espokemon/images/b/b5/Passimian.png/revision/latest/scale-to-width-down/350?cb=20160920132742","Tipo lucha","","Receptor","","Passimian está basado tanto en un lemur como en un quarterback."
"Patrat","https://static.wikia.nocookie.net/espokemon/images/5/58/Patrat.png/revision/latest/scale-to-width-down/350?cb=20150620183000","Tipo normal","","Vista lince","Fuga","Patrat es un Pokémon tipo normal introducido en la quinta generación."
"Pawniard","https://static.wikia.nocookie.net/espokemon/images/2/2b/Pawniard.png/revision/latest/scale-to-width-down/260?cb=20110604183412","Tipo siniestro","Tipo acero","Competitivo","Foco interno","Pawniard es un Pokémon de tipo siniestro/acero introducido en la quinta generación."
"Pelipper","https://static.wikia.nocookie.net/espokemon/images/8/8a/Pelipper.png/revision/latest/scale-to-width-down/260?cb=20080729172648","Tipo agua","Tipo volador","Vista lince","Llovizna","Su nombre viene de la unión de las palabras en inglés pelican (Pelícano, animal en el que este Pokémon esta inspirado) y skipper (capitán náutico), o bien de la misma primera y flipper (aleta)."
"Perrserker","https://static.wikia.nocookie.net/espokemon/images/1/13/Perrserker.png/revision/latest/scale-to-width-down/350?cb=20200917201615","Tipo acero","","Armadura batalla","Garra dura","Perrserker es un Pokémon de tipo acero introducido en la octava generación. Evoluciona de Meowth de Galar al nivel 28."
"Persian","https://static.wikia.nocookie.net/espokemon/images/b/b3/Persian.png/revision/latest/scale-to-width-down/260?cb=20080909113950","Tipo normal","","Flexibilidad","Experto","Persian es un Pokémon de tipo normal introducido en la primera generación. Es la forma habitual del Persian de Alola. También es la evolución de Meowth."
"Persian de Alola","https://static.wikia.nocookie.net/espokemon/images/b/b1/Persian_de_Alola.png/revision/latest/scale-to-width-down/350?cb=20161027134422","Tipo siniestro","","Pelaje recio","Experto","Persian de Alola es un Pokémon de tipo siniestro introducido en la séptima generación. Es la forma regional de Alola de Persian."
"Petilil","https://static.wikia.nocookie.net/espokemon/images/2/27/Petilil.png/revision/latest/scale-to-width-down/260?cb=20140702132201","Tipo planta","","Clorofila","Ritmo propio","Petilil es un Pokémon de tipo planta introducido en la quinta generación. Es la contraparte de Cottonee."
"Phanpy","https://static.wikia.nocookie.net/espokemon/images/9/9f/Phanpy.png/revision/latest/scale-to-width-down/260?cb=20140210190631","Tipo tierra","","Recogida","","Phanpy es un Pokémon de tipo tierra introducido en la segunda generación."
"Phantump","https://static.wikia.nocookie.net/espokemon/images/1/18/Phantump.png/revision/latest/scale-to-width-down/260?cb=20131117123154","Tipo fantasma","Tipo planta","Cura natural","Cacheo","Phantump es un Pokémon de tipo fantasma/planta introducido en la sexta generación. Es la contraparte de Pumpkaboo."
"Pheromosa","https://static.wikia.nocookie.net/espokemon/images/0/08/Pheromosa.png/revision/latest/scale-to-width-down/350?cb=20161119114747","Tipo bicho","Tipo lucha","Ultraimpulso","","Pheromosa está basada tanto en una cucaracha albina como en un copépodo."
"Phione","https://static.wikia.nocookie.net/espokemon/images/8/88/Phione.png/revision/latest/scale-to-width-down/350?cb=20161129011620","Tipo agua","","Hidratación","","Phione es un Pokémon singular de tipo agua introducido en la cuarta generación. Es la cría de Manaphy, aunque no puede evolucionar a este. Es el único Pokémon legendario que puede criar, junto a Manaphy."
"Pichu","https://static.wikia.nocookie.net/espokemon/images/9/9d/Pichu.png/revision/latest/scale-to-width-down/350?cb=20150620210539","Tipo eléctrico","","Electricidad estática","","Su nombre es similar al de Pikachu, sin la sílaba central ka, formando lo que sería un diminutivo de Pikachu."
"Pidgeot","https://static.wikia.nocookie.net/espokemon/images/a/a9/Pidgeot.png/revision/latest/scale-to-width-down/350?cb=20141214190416","Tipo normal","Tipo volador","Vista lince","Tumbos","Su nombre proviene de las palabras inglesas pigeon (paloma) y jet (jet)."
"Pidgeotto","https://static.wikia.nocookie.net/espokemon/images/5/57/Pidgeotto.png/revision/latest/scale-to-width-down/350?cb=20141214195017","Tipo normal","Tipo volador","Vista lince","Tumbos","Su nombre proviene de Pigeon, que significa paloma. Otto puede llegar a ser por Otto Finsch, que fue un naturalista y explorador alemán amante de las aves, aunque es sólo una especulación."
"Pidgey","https://static.wikia.nocookie.net/espokemon/images/b/b7/Pidgey.png/revision/latest/scale-to-width-down/260?cb=20080719192400","Tipo normal","Tipo volador","Vista lince","Tumbos","Pidgey es un Pokémon de tipo normal/volador introducido en la primera generación."
"Pidove","https://static.wikia.nocookie.net/espokemon/images/d/df/Pidove.png/revision/latest/scale-to-width-down/260?cb=20110720181453","Tipo normal","Tipo volador","Sacapecho","Afortunado","Pidove es un Pokémon de tipo normal/volador introducido en la quinta generación."
"Pignite","https://static.wikia.nocookie.net/espokemon/images/6/65/Pignite.png/revision/latest/scale-to-width-down/260?cb=20101219052029","Tipo fuego","Tipo lucha","Mar llamas","","Pignite es un Pokémon de tipo fuego/lucha introducido en la quinta generación. Es la forma evolucionada de Tepig."
"Pikachu","https://static.wikia.nocookie.net/espokemon/images/7/77/Pikachu.png/revision/latest/scale-to-width-down/350?cb=20150621181250","Tipo eléctrico","","Electricidad estática","","Pikachu es un Pokémon de tipo eléctrico introducido en la primera generación. Es el Pokémon más conocido de la historia, mayormente por ser el acompañante del protagonista del anime, Ash Ketchum y la mascota representante de la franquicia Pokémon. Es el Pokémon inicial de Pokémon Amarillo y Pokémon: Let's Go Pikachu! A partir de la segunda generación, es la forma evolucionada de Pichu."
"Pikachu con gorra","https://static.wikia.nocookie.net/espokemon/images/5/5e/Pikachu_con_gorra_USUL.jpg/revision/latest/scale-to-width-down/304?cb=20171102093953","Tipo eléctrico","","Electricidad estática","","Su nombre proviene de la unión de las palabras en japonés pika, que es el nombre de un lagomorfo (el orden al que pertenecen conejos y liebres) de origen en Norteamérica y Asia, los ochotónidos o de pikapika, la onomatopeya japonesa que describe las chispas eléctricas, y chuchu que es la onomatopeya japonesa para el sonido de los ratones."
"Pikipek","https://static.wikia.nocookie.net/espokemon/images/f/f3/Pikipek.png/revision/latest/scale-to-width-down/350?cb=20160614171304","Tipo normal","Tipo volador","Vista lince","Encadenado","Pikipek es un Pokémon de tipo normal/volador introducido en la séptima generación."
